BFS_NR_GEMEINDE,GEMEINDE_NAME,BEZIRK_NR,BEZIRK_NAME,JAHR,GESCHLECHT_CODE,GESCHLECHT_BEZEICHNUNG,ALTER5KLASSEN_CODE,ALTER5KLASSEN_BEZEICHNUNG,ANZAHL_PERSONEN
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,1,Männlich,65,65 bis 69 Jahre,38, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,1,Männlich,70,70 bis 74 Jahre,20, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,1,Männlich,75,75 bis 79 Jahre,9, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,1,Männlich,80,80 bis 84 Jahre,8, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,1,Männlich,85,85 bis 89 Jahre,6, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,1,Männlich,90,90+ Jahre,7, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,0,4 Jahre oder jünger,32, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,5,5 bis 9 Jahre,38, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,10,10 bis 14 Jahre,29, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,15,15 bis 19 Jahre,30, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,20,20 bis 24 Jahre,35, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,25,25 bis 29 Jahre,40, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,30,30 bis 34 Jahre,38, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,35,35 bis 39 Jahre,50, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,40,40 bis 44 Jahre,40, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,45,45 bis 49 Jahre,55, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,50,50 bis 54 Jahre,63, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,55,55 bis 59 Jahre,54, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,60,60 bis 64 Jahre,30, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,65,65 bis 69 Jahre,31, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,70,70 bis 74 Jahre,22, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,75,75 bis 79 Jahre,7, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,80,80 bis 84 Jahre,17, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,85,85 bis 89 Jahre,6, 
4681,Langrickenbach,2013,Bezirk Kreuzlingen,2016,2,Weiblich,90,90+ Jahre,5, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,0,4 Jahre oder jünger,52, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,5,5 bis 9 Jahre,54, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,10,10 bis 14 Jahre,48, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,15,15 bis 19 Jahre,34, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,20,20 bis 24 Jahre,48, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,25,25 bis 29 Jahre,44, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,30,30 bis 34 Jahre,48, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,35,35 bis 39 Jahre,61, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,40,40 bis 44 Jahre,53, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,45,45 bis 49 Jahre,89, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,50,50 bis 54 Jahre,70, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,55,55 bis 59 Jahre,60, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,60,60 bis 64 Jahre,56, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,65,65 bis 69 Jahre,42, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,70,70 bis 74 Jahre,24, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,75,75 bis 79 Jahre,23, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,80,80 bis 84 Jahre,11, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,85,85 bis 89 Jahre,5, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,1,Männlich,90,90+ Jahre,3, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,0,4 Jahre oder jünger,52, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,5,5 bis 9 Jahre,48, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,10,10 bis 14 Jahre,38, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,15,15 bis 19 Jahre,75, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,20,20 bis 24 Jahre,48, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,25,25 bis 29 Jahre,49, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,30,30 bis 34 Jahre,67, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,35,35 bis 39 Jahre,59, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,40,40 bis 44 Jahre,54, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,45,45 bis 49 Jahre,76, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,50,50 bis 54 Jahre,69, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,55,55 bis 59 Jahre,63, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,60,60 bis 64 Jahre,53, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,65,65 bis 69 Jahre,39, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,70,70 bis 74 Jahre,25, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,75,75 bis 79 Jahre,18, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,80,80 bis 84 Jahre,14, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,85,85 bis 89 Jahre,8, 
4683,Lengwil,2013,Bezirk Kreuzlingen,2016,2,Weiblich,90,90+ Jahre,2, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,0,4 Jahre oder jünger,90, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,5,5 bis 9 Jahre,87, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,10,10 bis 14 Jahre,75, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,15,15 bis 19 Jahre,84, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,20,20 bis 24 Jahre,78, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,25,25 bis 29 Jahre,99, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,30,30 bis 34 Jahre,115, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,35,35 bis 39 Jahre,105, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,40,40 bis 44 Jahre,113, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,45,45 bis 49 Jahre,131, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,50,50 bis 54 Jahre,179, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,55,55 bis 59 Jahre,125, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,60,60 bis 64 Jahre,102, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,65,65 bis 69 Jahre,93, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,70,70 bis 74 Jahre,91, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,75,75 bis 79 Jahre,43, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,80,80 bis 84 Jahre,34, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,85,85 bis 89 Jahre,16, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,1,Männlich,90,90+ Jahre,3, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,0,4 Jahre oder jünger,86, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,5,5 bis 9 Jahre,78, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,10,10 bis 14 Jahre,80, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,15,15 bis 19 Jahre,75, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,20,20 bis 24 Jahre,93, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,25,25 bis 29 Jahre,109, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,30,30 bis 34 Jahre,119, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,35,35 bis 39 Jahre,115, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,40,40 bis 44 Jahre,92, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,45,45 bis 49 Jahre,136, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,50,50 bis 54 Jahre,155, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,55,55 bis 59 Jahre,131, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,60,60 bis 64 Jahre,116, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,65,65 bis 69 Jahre,74, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,70,70 bis 74 Jahre,78, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,75,75 bis 79 Jahre,57, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,80,80 bis 84 Jahre,35, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,85,85 bis 89 Jahre,20, 
4691,Münsterlingen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,90,90+ Jahre,16, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,0,4 Jahre oder jünger,122, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,5,5 bis 9 Jahre,148, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,10,10 bis 14 Jahre,104, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,15,15 bis 19 Jahre,126, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,20,20 bis 24 Jahre,136, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,25,25 bis 29 Jahre,141, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,30,30 bis 34 Jahre,143, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,35,35 bis 39 Jahre,163, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,40,40 bis 44 Jahre,155, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,45,45 bis 49 Jahre,188, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,50,50 bis 54 Jahre,209, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,55,55 bis 59 Jahre,175, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,60,60 bis 64 Jahre,132, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,65,65 bis 69 Jahre,94, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,70,70 bis 74 Jahre,88, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,75,75 bis 79 Jahre,59, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,80,80 bis 84 Jahre,45, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,85,85 bis 89 Jahre,19, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,1,Männlich,90,90+ Jahre,6, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,0,4 Jahre oder jünger,109, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,5,5 bis 9 Jahre,134, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,10,10 bis 14 Jahre,128, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,15,15 bis 19 Jahre,119, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,20,20 bis 24 Jahre,125, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,25,25 bis 29 Jahre,143, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,30,30 bis 34 Jahre,135, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,35,35 bis 39 Jahre,167, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,40,40 bis 44 Jahre,162, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,45,45 bis 49 Jahre,189, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,50,50 bis 54 Jahre,220, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,55,55 bis 59 Jahre,143, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,60,60 bis 64 Jahre,128, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,65,65 bis 69 Jahre,87, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,70,70 bis 74 Jahre,93, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,75,75 bis 79 Jahre,66, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,80,80 bis 84 Jahre,59, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,85,85 bis 89 Jahre,30, 
4696,Tägerwilen,2013,Bezirk Kreuzlingen,2016,2,Weiblich,90,90+ Jahre,20, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,0,4 Jahre oder jünger,34, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,5,5 bis 9 Jahre,29, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,10,10 bis 14 Jahre,23, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,15,15 bis 19 Jahre,32, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,20,20 bis 24 Jahre,31, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,25,25 bis 29 Jahre,28, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,30,30 bis 34 Jahre,28, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,35,35 bis 39 Jahre,39, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,40,40 bis 44 Jahre,31, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,45,45 bis 49 Jahre,41, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,50,50 bis 54 Jahre,56, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,55,55 bis 59 Jahre,41, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,60,60 bis 64 Jahre,39, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,65,65 bis 69 Jahre,36, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,70,70 bis 74 Jahre,24, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,75,75 bis 79 Jahre,18, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,80,80 bis 84 Jahre,7, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,85,85 bis 89 Jahre,7, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,1,Männlich,90,90+ Jahre,3, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,0,4 Jahre oder jünger,26, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,5,5 bis 9 Jahre,24, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,10,10 bis 14 Jahre,20, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,15,15 bis 19 Jahre,25, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,20,20 bis 24 Jahre,26, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,25,25 bis 29 Jahre,22, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,30,30 bis 34 Jahre,26, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,35,35 bis 39 Jahre,35, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,40,40 bis 44 Jahre,30, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,45,45 bis 49 Jahre,41, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,50,50 bis 54 Jahre,56, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,55,55 bis 59 Jahre,49, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,60,60 bis 64 Jahre,39, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,65,65 bis 69 Jahre,31, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,70,70 bis 74 Jahre,15, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,75,75 bis 79 Jahre,12, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,80,80 bis 84 Jahre,14, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,85,85 bis 89 Jahre,7, 
4701,Wäldi,2013,Bezirk Kreuzlingen,2016,2,Weiblich,90,90+ Jahre,5, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,0,4 Jahre oder jünger,80, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,5,5 bis 9 Jahre,88, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,10,10 bis 14 Jahre,65, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,15,15 bis 19 Jahre,69, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,20,20 bis 24 Jahre,69, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,25,25 bis 29 Jahre,90, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,30,30 bis 34 Jahre,86, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,35,35 bis 39 Jahre,88, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,40,40 bis 44 Jahre,100, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,45,45 bis 49 Jahre,94, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,50,50 bis 54 Jahre,106, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,55,55 bis 59 Jahre,104, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,60,60 bis 64 Jahre,88, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,65,65 bis 69 Jahre,63, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,70,70 bis 74 Jahre,32, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,75,75 bis 79 Jahre,40, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,80,80 bis 84 Jahre,18, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,85,85 bis 89 Jahre,9, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,1,Männlich,90,90+ Jahre,4, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,0,4 Jahre oder jünger,84, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,5,5 bis 9 Jahre,80, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,10,10 bis 14 Jahre,66, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,15,15 bis 19 Jahre,55, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,20,20 bis 24 Jahre,70, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,25,25 bis 29 Jahre,65, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,30,30 bis 34 Jahre,78, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,35,35 bis 39 Jahre,90, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,40,40 bis 44 Jahre,64, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,45,45 bis 49 Jahre,105, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,50,50 bis 54 Jahre,112, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,55,55 bis 59 Jahre,92, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,60,60 bis 64 Jahre,68, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,65,65 bis 69 Jahre,63, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,70,70 bis 74 Jahre,48, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,75,75 bis 79 Jahre,29, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,80,80 bis 84 Jahre,22, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,85,85 bis 89 Jahre,14, 
4711,Affeltrangen,2015,Bezirk Weinfelden,2016,2,Weiblich,90,90+ Jahre,15, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,0,4 Jahre oder jünger,38, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,5,5 bis 9 Jahre,37, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,10,10 bis 14 Jahre,19, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,15,15 bis 19 Jahre,42, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,20,20 bis 24 Jahre,54, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,25,25 bis 29 Jahre,48, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,30,30 bis 34 Jahre,32, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,35,35 bis 39 Jahre,49, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,40,40 bis 44 Jahre,37, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,45,45 bis 49 Jahre,44, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,50,50 bis 54 Jahre,51, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,55,55 bis 59 Jahre,55, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,60,60 bis 64 Jahre,47, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,65,65 bis 69 Jahre,27, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,70,70 bis 74 Jahre,13, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,75,75 bis 79 Jahre,15, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,80,80 bis 84 Jahre,8, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,85,85 bis 89 Jahre,2, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,1,Männlich,90,90+ Jahre,3, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,0,4 Jahre oder jünger,27, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,5,5 bis 9 Jahre,35, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,10,10 bis 14 Jahre,27, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,15,15 bis 19 Jahre,31, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,20,20 bis 24 Jahre,31, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,25,25 bis 29 Jahre,37, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,30,30 bis 34 Jahre,36, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,35,35 bis 39 Jahre,41, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,40,40 bis 44 Jahre,36, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,45,45 bis 49 Jahre,47, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,50,50 bis 54 Jahre,53, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,55,55 bis 59 Jahre,43, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,60,60 bis 64 Jahre,33, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,65,65 bis 69 Jahre,20, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,70,70 bis 74 Jahre,17, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,75,75 bis 79 Jahre,12, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,80,80 bis 84 Jahre,8, 
